Field;Tank;Reservoir;Date;Qoil;Qwat;Qliq;Qinj;Pres;Source_resp;Pbhp_prod;Pbhp_inj;Source_bhp;Wellwork;Wcut;Total_mobility;Wres;Wbhp_prod;Wbhp_inj;Pres_min;Pres_max;Pres_calc;Pbhp_calc;Pinj_calc;Geom_factor;Prod_Index;Inj_index;Frac_inj;Qliq_calc;Qinj_calc
Oilfield;W1;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;163.45200567203085;163.45200567203085;163.45200567203085;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;162.91257439573636;162.91257439573636;162.91257439573636;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;162.37401703467162;162.37401703467162;162.37401703467162;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;161.82751288917657;161.82751288917657;161.82751288917657;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;161.2426165945842;161.2426165945842;161.2426165945842;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;160.6731081431447;160.6731081431447;160.6731081431447;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;160.08877029463153;160.08877029463153;160.08877029463153;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;159.50508969312065;159.50508969312065;159.50508969312065;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;158.98929921690532;158.98929921690532;158.98929921690532;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;158.44513087200326;158.44513087200326;158.44513087200326;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;157.9567928483725;157.9567928483725;157.9567928483725;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;157.49248974634756;157.49248974634756;157.49248974634756;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;157.07515910350202;157.07515910350202;157.07515910350202;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;156.6772156033451;156.6772156033451;156.6772156033451;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;156.3170521750021;156.3170521750021;156.3170521750021;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;155.9763413583462;155.9763413583462;155.9763413583462;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;155.59335614376946;155.59335614376946;155.59335614376946;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;155.1893420486097;155.1893420486097;155.1893420486097;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;154.75045711226304;154.75045711226304;154.75045711226304;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.336809446;1.0;;;;;;154.3074449535719;154.3074449535719;154.3074449535719;0.616285732663886;0.616285732663886;3.0;1.0;0.0;0.0
Oilfield;W1;Carbonate;01.03.2019;18.99645161;9.647580645;28.64403226;0.0;142.6;Well test;54.20847403;;Telemetry;;0.336809446;1.0;1.0;1.0;;57.20847403;;145.80938500702624;99.33089176625853;145.80938500702624;0.616285732663886;0.616285732663886;3.0;1.0;28.64403226;0.0
Oilfield;W1;Carbonate;01.04.2019;42.69106667;19.53036667;62.22143333;0.0;;;40.63800259;;Telemetry;;0.313884872;1.0;;1.0;;43.63800259;;129.00266400795596;28.040675059990576;129.00266400795596;0.616285732663886;0.616285732663886;3.0;1.0;62.22143333;0.0
Oilfield;W1;Carbonate;01.05.2019;39.92483871;16.40832258;56.33316129;0.0;;;33.04866515;;Telemetry;;0.291272888;1.0;;1.0;;36.04866515;;119.16137941160184;27.75384179670243;119.16137941160184;0.616285732663886;0.616285732663886;3.0;1.0;56.33316129;0.0
Oilfield;W1;Carbonate;01.06.2019;39.52593333;11.1063;50.63223333;0.0;;;34.57015303;;Telemetry;;0.219352362;1.0;;1.0;;37.57015303;;112.97201946447919;30.814944188465716;112.97201946447919;0.616285732663886;0.616285732663886;3.0;1.0;50.63223333;0.0
Oilfield;W1;Carbonate;01.07.2019;34.05096774;11.58358065;45.63454839;0.0;;;32.86455606;;Telemetry;;0.253833577;1.0;;1.0;;35.86455606;;109.32986461090633;35.28215269528995;109.32986461090633;0.616285732663886;0.616285732663886;3.0;1.0;45.63454839;0.0
Oilfield;W1;Carbonate;01.08.2019;30.573;12.057;42.63;0.0;;;32.52653493;;Telemetry;;0.282828994;1.0;;1.0;;35.52653493;;106.74120070719039;37.56874101753887;106.74120070719039;0.616285732663886;0.616285732663886;3.0;1.0;42.63;0.0
Oilfield;W1;Carbonate;01.09.2019;26.73513333;15.0574;41.79253333;0.0;;;33.53785324;;Telemetry;;0.360289238;1.0;;1.0;;36.53785324;;104.41034071704664;36.596774517238;104.41034071704664;0.616285732663886;0.616285732663886;3.0;1.0;41.79253333;0.0
Oilfield;W1;Carbonate;01.10.2019;26.42777419;10.065;36.49277419;0.0;;;32.63960911;;Telemetry;;0.275808026;1.0;;1.0;;35.63960911;;103.83076161895579;44.616711616109676;103.83076161895579;0.616285732663886;0.616285732663886;3.0;1.0;36.49277419;0.0
Oilfield;W1;Carbonate;01.11.2019;28.869;11.45373333;40.32273333;0.0;;;31.15004654;;Telemetry;;0.284051511;1.0;;1.0;;34.15004654;;101.75138214622454;36.32274865230026;101.75138214622454;0.616285732663886;0.616285732663886;3.0;1.0;40.32273333;0.0
Oilfield;W1;Carbonate;01.12.2019;24.68216129;10.30787097;34.99003226;0.0;;;31.76721475;;Telemetry;;0.294594497;1.0;;1.0;;34.76721475;;101.6095463897086;44.83388145786586;101.6095463897086;0.616285732663886;0.616285732663886;3.0;1.0;34.99003226;0.0
Oilfield;W1;Carbonate;01.01.2020;22.14158065;15.95009677;38.09167742;0.0;;;25.13767431;;Telemetry;;0.418729178;1.0;;1.0;;28.13767431;;100.23846035605114;38.429991652176895;100.23846035605114;0.616285732663886;0.616285732663886;3.0;1.0;38.09167742;0.0
Oilfield;W1;Carbonate;01.02.2020;23.33431034;20.52375862;43.85806897;0.0;;;20.96790682;;Telemetry;;0.467958556;1.0;;1.0;;23.96790682;;97.30650273245611;26.141348899632263;97.30650273245611;0.616285732663886;0.616285732663886;3.0;1.0;43.85806897;0.0
Oilfield;W1;Carbonate;01.03.2020;25.47693548;18.38954839;43.86648387;0.0;;;17.70731827;;Telemetry;;0.419216376;1.0;;1.0;;20.70731827;;95.16211504381293;23.983306992573816;95.16211504381293;0.616285732663886;0.616285732663886;3.0;1.0;43.86648387;0.0
Oilfield;W1;Carbonate;01.04.2020;22.89143333;15.84013333;38.73156667;0.0;;;23.08527156;;Telemetry;;0.408972182;1.0;;1.0;;26.08527156;;94.89139784648582;32.04462950968955;94.89139784648582;0.616285732663886;0.616285732663886;3.0;1.0;38.73156667;0.0
Oilfield;W1;Carbonate;01.05.2020;19.01596774;14.05454839;33.07051613;0.0;;;32.76757024;;Telemetry;;0.424987271;1.0;;1.0;;35.76757024;;96.23972776270679;42.57871570738436;96.23972776270679;0.616285732663886;0.616285732663886;3.0;1.0;33.07051613;0.0
Oilfield;W1;Carbonate;01.06.2020;20.71253333;14.37236667;35.0849;0.0;;;32.01715268;;Telemetry;;0.409645365;1.0;;1.0;;35.01715268;;96.50712906981366;39.577529469404226;96.50712906981366;0.616285732663886;0.616285732663886;3.0;1.0;35.0849;0.0
Oilfield;W1;Carbonate;01.07.2020;18.21874194;12.96051613;31.17925806;0.0;;;35.18002518;;Telemetry;;0.415677503;1.0;;1.0;;38.18002518;;97.88240977616427;47.29019839196084;97.88240977616427;0.616285732663886;0.616285732663886;3.0;1.0;31.17925806;0.0
Oilfield;W1;Carbonate;01.08.2020;5.333290323;3.743129032;9.076419355;0.0;;;35.62135852;;Telemetry;;0.412401508;1.0;;1.0;;38.62135852;;105.23427742603567;90.50666185108587;105.23427742603567;0.616285732663886;0.616285732663886;3.0;1.0;9.076419355;0.0
Oilfield;W1;Carbonate;01.09.2020;9.1443;11.94263333;21.08693333;0.0;109.6;Well test;59.5122498;;Telemetry;;0.566352307;1.0;1.0;1.0;;62.5122498;;106.61592652404798;72.39976312391207;106.61592652404798;0.616285732663886;0.616285732663886;3.0;1.0;21.08693333;0.0
Oilfield;W1;Carbonate;01.10.2020;20.37274194;14.21483871;34.58758065;0.0;;;43.83556904;;Telemetry;;0.410981007;1.0;;1.0;;46.83556904;;103.28808320369676;47.16544589957535;103.28808320369676;0.616285732663886;0.616285732663886;3.0;1.0;34.58758065;0.0
Oilfield;W1;Carbonate;01.11.2020;19.255;13.81503333;33.07003333;0.0;;;38.68350137;;Telemetry;;0.417750814;1.0;;1.0;;41.68350137;;101.42590702729176;47.765678374820325;101.42590702729176;0.616285732663886;0.616285732663886;3.0;1.0;33.07003333;0.0
Oilfield;W1;Carbonate;01.12.2020;18.01364516;13.48512903;31.49877419;0.0;;;39.90469185;;Telemetry;;0.428115994;1.0;;1.0;;42.90469185;;101.3760813239312;50.265415409523264;101.3760813239312;0.616285732663886;0.616285732663886;3.0;1.0;31.49877419;0.0
Oilfield;W1;Carbonate;01.01.2021;21.54483871;12.18016129;33.725;0.0;;;43.58135852;;Telemetry;;0.361161195;1.0;;1.0;;46.58135852;;101.41934561330724;46.69635234486959;101.41934561330724;0.616285732663886;0.616285732663886;3.0;1.0;33.725;0.0
Oilfield;W1;Carbonate;01.02.2021;25.05175;18.88860714;43.94035714;0.0;;;51.58802518;;Telemetry;;0.429869222;1.0;;1.0;;54.58802518;;99.23232887408787;27.933652284466916;99.23232887408787;0.616285732663886;0.616285732663886;3.0;1.0;43.94035714;0.0
Oilfield;W1;Carbonate;01.03.2021;27.55119355;18.91880645;46.47;0.0;;;49.67202518;;Telemetry;;0.40711871;1.0;;1.0;;52.67202518;;97.45996364850812;22.0566279276987;97.45996364850812;0.616285732663886;0.616285732663886;3.0;1.0;46.47;0.0
Oilfield;W1;Carbonate;01.04.2021;30.73373333;18.77203333;49.50576667;0.0;;;31.32116013;;Telemetry;;0.379188822;1.0;;1.0;;34.32116013;;95.50260393515202;15.173360459058472;95.50260393515202;0.616285732663886;0.616285732663886;3.0;1.0;49.50576667;0.0
Oilfield;W1;Carbonate;01.05.2021;23.30932258;14.73712903;38.04645161;0.0;;;39.81605668;;Telemetry;;0.387345689;1.0;;1.0;;42.81605668;;97.81680334705685;36.08171912639061;97.81680334705685;0.616285732663886;0.616285732663886;3.0;1.0;38.04645161;0.0
Oilfield;W1;Carbonate;01.06.2021;15.8508;15.66423333;31.51503333;0.0;;;42.14433642;;Telemetry;;0.497040037;1.0;;1.0;;45.14433642;;100.9906538901429;49.85360550549713;100.9906538901429;0.616285732663886;0.616285732663886;3.0;1.0;31.51503333;0.0
Oilfield;W1;Carbonate;01.07.2021;26.26170968;18.30135484;44.56306452;0.0;;;37.07972;;Telemetry;;0.410684387;1.0;;1.0;;40.07972;;98.55526845207503;26.24617194358244;98.55526845207503;0.616285732663886;0.616285732663886;3.0;1.0;44.56306452;0.0
Oilfield;W1;Carbonate;01.08.2021;26.92622581;21.73532258;48.66154839;0.0;;;24.5307;;Telemetry;;0.446663193;1.0;;1.0;;27.5307;;94.7217271321655;15.762332470112923;94.7217271321655;0.616285732663886;0.616285732663886;3.0;1.0;48.66154839;0.0
Oilfield;W1;Carbonate;01.09.2021;26.1041;23.32456667;49.42866667;0.0;;;17.59398;;Telemetry;;0.471883388;1.0;;1.0;;20.59398;;91.04253626192852;10.838397093648055;91.04253626192852;0.616285732663886;0.616285732663886;3.0;1.0;49.42866667;0.0
Oilfield;W1;Carbonate;01.10.2021;25.75803226;22.67596774;48.434;0.0;;;17.36457273;;Telemetry;;0.468182841;1.0;;1.0;;20.36457273;;88.8163182563815;10.226149065469443;88.8163182563815;0.616285732663886;0.616285732663886;3.0;1.0;48.434;0.0
Oilfield;W1;Carbonate;01.11.2021;23.93423333;21.5134;45.44763333;0.0;;;17.71796667;;Telemetry;;0.473366783;1.0;;1.0;;20.71796667;;88.46313978908944;14.718720729519006;88.46313978908944;0.616285732663886;0.616285732663886;3.0;1.0;45.44763333;0.0
Oilfield;W1;Carbonate;01.12.2021;29.21987097;22.63167742;51.85154839;0.0;;;16.72407692;;Telemetry;;0.436470619;1.0;;1.0;;19.72407692;;86.02333834156077;1.8877732265410856;86.02333834156077;0.616285732663886;0.616285732663886;3.0;1.0;51.85154839;0.0
Oilfield;W2;Carbonate;01.12.2016;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;166.2;166.2;166.2;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;165.93770004190546;165.93770004190546;165.93770004190546;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;165.04586932380747;165.04586932380747;165.04586932380747;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;163.94552385138806;163.94552385138806;163.94552385138806;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;162.64405739040689;162.64405739040689;162.64405739040689;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;161.4095404328116;161.4095404328116;161.4095404328116;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;160.18707418190195;160.18707418190195;160.18707418190195;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;159.07264427426844;159.07264427426844;159.07264427426844;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;158.22676234998866;158.22676234998866;158.22676234998866;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;157.23029845291106;157.23029845291106;157.23029845291106;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;156.139686153577;156.139686153577;156.139686153577;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;155.00266156307416;155.00266156307416;155.00266156307416;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2017;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;153.9517400838759;153.9517400838759;153.9517400838759;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;152.90365944119526;152.90365944119526;152.90365944119526;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;151.86005315589617;151.86005315589617;151.86005315589617;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;150.98990913212427;150.98990913212427;150.98990913212427;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;150.1285445302239;150.1285445302239;150.1285445302239;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;149.4166774900968;149.4166774900968;149.4166774900968;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;148.76078485302236;148.76078485302236;148.76078485302236;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;148.1709300896123;148.1709300896123;148.1709300896123;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;147.62467849385988;147.62467849385988;147.62467849385988;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;147.16697155093277;147.16697155093277;147.16697155093277;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;146.65214855525613;146.65214855525613;146.65214855525613;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;145.9385989164807;145.9385989164807;145.9385989164807;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2018;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;145.17076360344495;145.17076360344495;145.17076360344495;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;144.38270886373857;144.38270886373857;144.38270886373857;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;143.6414779765504;143.6414779765504;143.6414779765504;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;141.05052682826738;141.05052682826738;141.05052682826738;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;134.69322699960452;134.69322699960452;134.69322699960452;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;128.18533295047047;128.18533295047047;128.18533295047047;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;120.59926159296806;120.59926159296806;120.59926159296806;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;114.05915196995625;114.05915196995625;114.05915196995625;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;108.55252126191749;108.55252126191749;108.55252126191749;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.09.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;103.86533088051661;103.86533088051661;103.86533088051661;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.10.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;100.66625278083713;100.66625278083713;100.66625278083713;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.11.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;97.88327787696919;97.88327787696919;97.88327787696919;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.12.2019;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;96.1286677001324;96.1286677001324;96.1286677001324;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.01.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;94.46792177246644;94.46792177246644;94.46792177246644;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.02.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;92.62681442547462;92.62681442547462;92.62681442547462;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.03.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;90.75527978578668;90.75527978578668;90.75527978578668;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.04.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;89.31890164685669;89.31890164685669;89.31890164685669;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.05.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;89.10051107878066;89.10051107878066;89.10051107878066;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.06.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;89.29090131273543;89.29090131273543;89.29090131273543;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.07.2020;0.0;0.0;0.0;0.0;;;;;;;0.595448496;1.0;;;;;;90.0759509068287;90.0759509068287;90.0759509068287;0.30931379876186815;0.30931379876186815;3.0;1.0;0.0;0.0
Oilfield;W2;Carbonate;01.08.2020;1.96116129;2.886580645;4.847741935;0.0;;;56.0949;;Telemetry;Drilling;0.595448496;1.0;;1.0;;59.0949;;90.71840053976584;75.04583127707951;90.71840053976584;0.30931379876186815;0.30931379876186815;3.0;1.0;4.847741935;0.0
Oilfield;W2;Carbonate;01.09.2020;1.063633333;1.7716;2.835233333;0.0;90.78;Well test;56.355;;Telemetry;;0.62485157;1.0;1.0;1.0;;59.355;;92.46918965908888;83.30298580931247;92.46918965908888;0.30931379876186815;0.30931379876186815;3.0;1.0;2.835233333;0.0
Oilfield;W2;Carbonate;01.10.2020;3.709612903;3.871612903;7.581225806;0.0;;;61.8885;;Telemetry;;0.510684288;1.0;;1.0;;64.8885;;90.89781949239875;66.38799860388234;90.89781949239875;0.30931379876186815;0.30931379876186815;3.0;1.0;7.581225806;0.0
Oilfield;W2;Carbonate;01.11.2020;3.150066667;3.539266667;6.689333333;0.0;;;59.823;;Telemetry;;0.52909109;1.0;;1.0;;62.823;;90.24769773544423;68.62133201953924;90.24769773544423;0.30931379876186815;0.30931379876186815;3.0;1.0;6.689333333;0.0
Oilfield;W2;Carbonate;01.12.2020;3.582967742;3.929032258;7.512;0.0;;;59.7006;;Telemetry;;0.523034113;1.0;;1.0;;62.7006;;93.73089211100488;69.44487567698451;93.73089211100488;0.30931379876186815;0.30931379876186815;3.0;1.0;7.512;0.0
Oilfield;W2;Carbonate;01.01.2021;6.535225806;3.456129032;9.991354839;0.0;;;77.6934;;Telemetry;;0.34591195;1.0;;1.0;;80.6934;;97.54937701312132;65.24769865608152;97.54937701312132;0.30931379876186815;0.30931379876186815;3.0;1.0;9.991354839;0.0
Oilfield;W2;Carbonate;01.02.2021;2.253607143;1.474964286;3.728571429;0.0;;;86.6949;;Telemetry;;0.395584291;1.0;;1.0;;89.6949;;101.47799882831026;89.42366616056361;101.47799882831026;0.30931379876186815;0.30931379876186815;3.0;1.0;3.728571429;0.0
Oilfield;W2;Carbonate;01.03.2021;5.874290323;3.588032258;9.462322581;0.0;;;63.0309;;Telemetry;;0.379191496;1.0;;1.0;;66.0309;;102.61449104006601;72.02315428471883;102.61449104006601;0.30931379876186815;0.30931379876186815;3.0;1.0;9.462322581;0.0
Oilfield;W2;Carbonate;01.04.2021;7.602133333;5.090533333;12.69266667;0.0;;;63.2655;;Telemetry;;0.40106098;1.0;;1.0;;66.2655;;103.44920070827777;62.41428173341587;103.44920070827777;0.30931379876186815;0.30931379876186815;3.0;1.0;12.69266667;0.0
Oilfield;W2;Carbonate;01.05.2021;7.674709677;5.290193548;12.96490323;0.0;;;66.2796;;Telemetry;;0.408039571;1.0;;1.0;;69.2796;;104.90408930709941;62.98903966529114;104.90408930709941;0.30931379876186815;0.30931379876186815;3.0;1.0;12.96490323;0.0
Oilfield;W2;Carbonate;01.06.2021;5.4309;4.0942;9.5251;0.0;103.6;Well test;60.7053;;Telemetry;;0.429832758;1.0;1.0;1.0;;63.7053;;104.03819172194655;73.24389790729167;104.03819172194655;0.30931379876186815;0.30931379876186815;3.0;1.0;9.5251;0.0
